year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,G4,Allegiant Air,MOT,"Minot, ND: Minot International",19.00,7.00,3.16,0.64,0.91,1.00,1.29,0.00,0.00,282.00,140.00,16.00,36.00,35.00,55.00
2023,1,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,3.00,0.00,0.00,0.88,0.00,2.12,0.00,0.00,100.00,0.00,0.00,33.00,0.00,67.00
2023,1,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",27.00,4.00,0.17,0.00,2.29,0.00,1.54,1.00,1.00,126.00,4.00,0.00,77.00,0.00,45.00
2023,1,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",39.00,2.00,1.70,0.00,0.00,0.00,0.30,2.00,1.00,73.00,58.00,0.00,0.00,0.00,15.00
2023,1,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",9.00,2.00,0.43,0.34,1.23,0.00,0.00,0.00,0.00,186.00,71.00,56.00,59.00,0.00,0.00
2023,1,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",7.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,47.00,32.00,0.00,0.00,0.00,15.00
2023,1,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",45.00,10.00,5.72,0.00,1.39,0.00,2.89,1.00,0.00,458.00,314.00,0.00,48.00,0.00,96.00
2023,1,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",12.00,5.00,2.51,0.00,0.22,0.00,2.27,0.00,0.00,361.00,142.00,0.00,20.00,0.00,199.00
2023,1,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9.00,2.00,0.47,1.00,0.03,0.00,0.50,0.00,0.00,144.00,55.00,28.00,3.00,0.00,58.00
2023,1,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",36.00,8.00,2.00,0.00,2.08,0.00,3.92,0.00,0.00,1011.00,765.00,0.00,56.00,0.00,190.00
2023,1,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29.00,9.00,1.91,0.85,5.46,0.00,0.78,1.00,0.00,442.00,85.00,35.00,297.00,0.00,25.00
2023,1,G4,Allegiant Air,PDX,"Portland, OR: Portland International",10.00,2.00,0.00,0.00,0.61,0.00,1.39,1.00,0.00,173.00,0.00,0.00,59.00,0.00,114.00
2023,1,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",552.00,215.00,52.30,8.04,90.25,0.33,64.08,7.00,0.00,19615.00,4984.00,3815.00,6477.00,14.00,4325.00
2023,1,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",35.00,15.00,2.52,0.56,5.82,0.00,6.10,0.00,0.00,911.00,266.00,23.00,315.00,0.00,307.00
2023,1,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",85.00,15.00,6.38,0.64,4.06,0.00,3.93,1.00,0.00,1646.00,1227.00,21.00,238.00,0.00,160.00
2023,1,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",574.00,131.00,18.79,6.50,61.94,0.00,43.78,7.00,2.00,12284.00,2504.00,2106.00,4485.00,0.00,3189.00
2023,1,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",78.00,24.00,5.50,0.00,5.26,0.00,13.24,1.00,0.00,972.00,178.00,0.00,163.00,0.00,631.00
2023,1,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",28.00,6.00,1.94,2.13,0.02,1.00,0.91,0.00,0.00,559.00,242.00,269.00,3.00,15.00,30.00
2023,1,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",19.00,6.00,0.97,0.00,1.66,0.00,3.37,0.00,0.00,276.00,19.00,0.00,59.00,0.00,198.00
2023,1,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",17.00,4.00,2.09,0.00,1.12,0.00,0.79,0.00,0.00,243.00,113.00,0.00,97.00,0.00,33.00
2023,1,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",168.00,68.00,9.98,5.73,12.02,0.00,40.27,20.00,1.00,6441.00,717.00,3092.00,445.00,0.00,2187.00
2023,1,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",23.00,6.00,1.69,0.00,0.27,0.69,3.35,0.00,0.00,259.00,57.00,0.00,7.00,36.00,159.00
2023,1,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",65.00,11.00,1.95,2.00,1.89,0.00,5.17,1.00,0.00,670.00,114.00,96.00,89.00,0.00,371.00
2023,1,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",45.00,10.00,4.73,0.00,0.36,0.00,4.91,0.00,0.00,572.00,236.00,0.00,24.00,0.00,312.00
2023,1,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",9.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,57.00,0.00,37.00,20.00,0.00,0.00
2023,1,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",18.00,5.00,1.81,0.00,1.08,0.00,2.10,0.00,0.00,290.00,145.00,0.00,46.00,0.00,99.00
2023,1,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",13.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,88.00,22.00,0.00,0.00,0.00,66.00
2023,1,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",12.00,5.00,0.13,0.53,3.43,0.00,0.91,2.00,0.00,199.00,9.00,33.00,128.00,0.00,29.00
2023,1,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.00,2.00,0.23,1.00,0.45,0.00,0.32,0.00,0.00,48.00,7.00,17.00,14.00,0.00,10.00
2023,1,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",30.00,2.00,0.66,0.56,0.49,0.00,0.29,0.00,0.00,461.00,252.00,45.00,55.00,0.00,109.00
2023,1,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",63.00,8.00,1.82,2.44,2.18,0.00,1.56,1.00,0.00,322.00,54.00,116.00,105.00,0.00,47.00
2023,1,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",46.00,13.00,2.21,0.00,5.44,0.00,5.35,0.00,0.00,531.00,77.00,0.00,161.00,0.00,293.00
2023,1,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",48.00,10.00,5.22,2.00,2.56,0.00,0.21,0.00,0.00,651.00,398.00,102.00,125.00,0.00,26.00
2023,1,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",714.00,226.00,57.24,12.93,72.90,0.38,82.56,9.00,0.00,21071.00,6050.00,1963.00,4867.00,12.00,8179.00
2023,1,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",52.00,11.00,5.20,0.00,3.90,1.00,0.89,0.00,1.00,625.00,287.00,0.00,185.00,18.00,135.00
2023,1,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,3.00,1.41,0.00,0.00,0.00,1.59,0.00,0.00,149.00,50.00,0.00,0.00,0.00,99.00
2023,1,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",69.00,35.00,6.59,1.58,15.19,0.00,11.64,7.00,0.00,1974.00,752.00,193.00,547.00,0.00,482.00
2023,1,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",18.00,4.00,1.97,0.00,2.03,0.00,0.00,0.00,0.00,282.00,214.00,0.00,68.00,0.00,0.00
2023,1,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",259.00,68.00,14.43,2.57,30.75,0.00,20.25,4.00,2.00,5485.00,1313.00,129.00,2158.00,0.00,1885.00
2023,1,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",17.00,1.00,0.58,0.00,0.42,0.00,0.00,0.00,0.00,19.00,11.00,0.00,8.00,0.00,0.00
2023,1,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",28.00,8.00,2.61,0.65,2.44,0.00,2.30,0.00,0.00,297.00,127.00,20.00,65.00,0.00,85.00
2023,1,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",62.00,14.00,9.52,0.00,2.62,0.00,1.86,1.00,0.00,1049.00,861.00,0.00,93.00,0.00,95.00
2023,1,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",33.00,4.00,1.12,0.44,1.44,0.00,1.00,0.00,0.00,200.00,51.00,8.00,115.00,0.00,26.00
2023,1,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",18.00,2.00,1.45,0.00,0.00,0.00,0.55,1.00,0.00,241.00,156.00,0.00,0.00,0.00,85.00
2023,1,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",24.00,2.00,0.22,1.00,0.78,0.00,0.00,0.00,0.00,59.00,6.00,32.00,21.00,0.00,0.00
2023,1,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",27.00,8.00,4.47,1.00,0.58,0.00,1.95,1.00,0.00,581.00,328.00,102.00,30.00,0.00,121.00
2023,1,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",134.00,35.00,7.35,2.57,11.29,0.00,13.80,1.00,0.00,2598.00,516.00,472.00,473.00,0.00,1137.00
2023,1,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",66.00,18.00,5.96,1.83,4.64,0.00,5.57,1.00,0.00,859.00,321.00,111.00,187.00,0.00,240.00
2023,1,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",67.00,20.00,4.79,1.97,6.97,0.00,6.27,4.00,0.00,4692.00,508.00,2034.00,262.00,0.00,1888.00
2023,1,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",50.00,12.00,4.01,0.00,4.46,0.00,3.54,0.00,0.00,866.00,213.00,0.00,323.00,0.00,330.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ALB,"Albany, NY: Albany International",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,32.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ATW,"Appleton, WI: Appleton International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,102.00,0.00,0.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",28.00,2.00,0.70,0.00,0.00,0.00,1.30,0.00,0.00,283.00,89.00,0.00,0.00,0.00,194.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62.00,11.00,2.55,0.00,1.55,0.00,6.90,1.00,0.00,916.00,208.00,0.00,135.00,0.00,573.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",,,,,,,,,,,,,,,
2023,1,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",28.00,12.00,2.89,0.00,6.28,0.00,2.83,0.00,0.00,761.00,184.00,0.00,299.00,0.00,278.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",1.00,1.00,0.00,0.00,0.04,0.00,0.96,0.00,0.00,79.00,0.00,0.00,3.00,0.00,76.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CHS,"Charleston, SC: Charleston AFB/International",28.00,9.00,0.90,0.00,5.99,0.00,2.11,0.00,0.00,468.00,47.00,0.00,205.00,0.00,216.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",27.00,9.00,3.53,0.00,3.68,0.00,1.79,0.00,0.00,417.00,204.00,0.00,129.00,0.00,84.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",4.00,1.00,0.00,0.27,0.00,0.00,0.73,0.00,0.00,30.00,0.00,8.00,0.00,0.00,22.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",22.00,2.00,0.21,0.00,1.00,0.00,0.79,0.00,0.00,93.00,15.00,0.00,22.00,0.00,56.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",60.00,7.00,2.39,0.00,1.70,0.00,2.91,0.00,0.00,311.00,50.00,0.00,34.00,0.00,227.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",337.00,105.00,31.46,0.00,40.00,0.00,33.54,2.00,0.00,8902.00,2318.00,0.00,2043.00,0.00,4541.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",8.00,3.00,0.98,1.00,0.49,0.00,0.54,1.00,0.00,85.00,29.00,27.00,14.00,0.00,15.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",975.00,273.00,42.62,19.32,127.05,0.00,84.00,16.00,2.00,24530.00,4610.00,2062.00,7804.00,0.00,10054.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,FNT,"Flint, MI: Bishop International",28.00,9.00,0.80,0.00,6.13,0.00,2.07,0.00,0.00,409.00,73.00,0.00,184.00,0.00,152.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",31.00,11.00,2.16,0.00,7.21,0.00,1.63,1.00,1.00,497.00,123.00,0.00,267.00,0.00,107.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",,,,,,,,,,,,,,,
2023,1,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",7.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",170.00,25.00,9.82,0.00,9.22,0.00,5.96,1.00,0.00,1397.00,775.00,0.00,305.00,0.00,317.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",55.00,21.00,6.84,0.00,5.11,0.00,9.04,1.00,0.00,1944.00,525.00,0.00,246.00,0.00,1173.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,IND,"Indianapolis, IN: Indianapolis International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",59.00,13.00,5.93,0.00,3.64,0.00,3.43,1.00,1.00,1192.00,492.00,0.00,235.00,0.00,465.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",56.00,9.00,1.91,0.00,5.03,0.00,2.06,1.00,0.00,352.00,78.00,0.00,152.00,0.00,122.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY: LaGuardia",27.00,6.00,0.00,0.00,5.98,0.00,0.02,0.00,0.00,360.00,0.00,0.00,359.00,0.00,1.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",56.00,15.00,1.39,0.00,10.15,0.00,3.46,0.00,0.00,856.00,73.00,0.00,291.00,0.00,492.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",47.00,9.00,2.01,0.00,5.16,0.00,1.83,0.00,0.00,401.00,73.00,0.00,132.00,0.00,196.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",27.00,10.00,0.99,0.00,5.83,0.00,3.18,1.00,0.00,403.00,31.00,0.00,186.00,0.00,186.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,MHT,"Manchester, NH: Manchester Boston Regional",2.00,2.00,1.47,0.00,0.19,0.00,0.35,0.00,0.00,166.00,143.00,0.00,8.00,0.00,15.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",57.00,11.00,2.95,0.00,6.22,0.00,1.83,0.00,0.00,501.00,127.00,0.00,175.00,0.00,199.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",8.00,1.00,0.00,0.00,0.32,0.00,0.68,0.00,0.00,63.00,0.00,0.00,20.00,0.00,43.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",711.00,202.00,40.55,7.45,79.02,0.00,74.98,5.00,1.00,16142.00,3906.00,815.00,5252.00,0.00,6169.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,193.00,0.00,0.00,193.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",32.00,4.00,2.19,0.00,0.00,0.00,1.81,1.00,1.00,234.00,39.00,0.00,0.00,0.00,195.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",53.00,17.00,7.19,0.00,2.13,0.00,7.67,4.00,0.00,1269.00,566.00,0.00,110.00,0.00,593.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",5.00,1.00,0.99,0.00,0.01,0.00,0.00,0.00,0.00,1257.00,1249.00,0.00,8.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",4.00,2.00,0.48,0.00,0.63,0.00,0.89,0.00,0.00,48.00,10.00,0.00,14.00,0.00,24.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",170.00,46.00,17.94,0.70,14.79,0.00,12.58,2.00,0.00,4289.00,1240.00,83.00,822.00,0.00,2144.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",70.00,12.00,2.19,0.00,5.55,0.00,4.26,0.00,0.00,737.00,99.00,0.00,168.00,0.00,470.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",28.00,6.00,0.26,0.00,2.99,0.00,2.75,1.00,0.00,1010.00,15.00,0.00,107.00,0.00,888.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",62.00,19.00,7.13,1.00,6.25,0.00,4.62,1.00,0.00,835.00,284.00,20.00,226.00,0.00,305.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",52.00,13.00,2.02,0.00,7.21,0.00,3.78,0.00,1.00,1063.00,347.00,0.00,322.00,0.00,394.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",213.00,53.00,14.09,0.12,19.10,0.00,19.69,2.00,0.00,3424.00,677.00,10.00,894.00,0.00,1843.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",6.00,1.00,0.65,0.00,0.35,0.00,0.00,0.00,0.00,34.00,22.00,0.00,12.00,0.00,0.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",24.00,5.00,0.94,0.00,1.92,0.00,2.14,1.00,2.00,441.00,59.00,0.00,142.00,0.00,240.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",56.00,12.00,1.03,0.00,6.12,0.00,4.85,0.00,1.00,748.00,60.00,0.00,239.00,0.00,449.00
2023,1,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00
2023,1,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,6.00,4.11,0.00,0.00,0.00,1.89,0.00,0.00,254.00,199.00,0.00,0.00,0.00,55.00
2023,1,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2660.00,653.00,337.21,15.29,58.18,0.48,241.83,26.00,3.00,36451.00,22644.00,1495.00,2035.00,62.00,10215.00
2023,1,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",395.00,64.00,29.93,0.11,1.23,0.00,32.74,0.00,0.00,2301.00,1110.00,8.00,41.00,0.00,1142.00
2023,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,9.00,7.12,0.00,0.00,0.00,1.88,0.00,0.00,601.00,400.00,0.00,0.00,0.00,201.00
2023,1,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",685.00,120.00,60.52,0.62,3.04,0.00,55.81,1.00,0.00,3982.00,1902.00,29.00,57.00,0.00,1994.00
2023,1,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.00,15.00,12.22,0.00,0.00,0.00,2.78,0.00,0.00,897.00,785.00,0.00,0.00,0.00,112.00
2023,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",189.00,34.00,23.58,0.00,0.00,0.00,10.42,6.00,0.00,1542.00,973.00,0.00,0.00,0.00,569.00
2023,1,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,20.00,12.61,0.00,0.00,0.00,7.39,3.00,2.00,772.00,438.00,0.00,0.00,0.00,334.00
2023,1,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",713.00,124.00,62.90,4.86,1.21,0.00,55.03,12.00,1.00,4921.00,2301.00,187.00,44.00,0.00,2389.00
2023,1,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",93.00,35.00,21.10,0.00,0.00,0.00,13.90,1.00,0.00,1702.00,834.00,0.00,0.00,0.00,868.00
2023,1,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1264.00,247.00,172.62,7.37,4.42,0.00,62.59,21.00,2.00,11766.00,8502.00,826.00,133.00,0.00,2305.00
2023,1,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,18.00,13.21,0.00,0.00,0.00,4.79,0.00,0.00,953.00,539.00,0.00,0.00,0.00,414.00
2023,1,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,19.00,12.29,0.42,0.00,0.00,6.29,0.00,0.00,737.00,495.00,33.00,0.00,0.00,209.00
2023,1,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,266.00,266.00,0.00,0.00,0.00,0.00
2023,1,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",11.00,7.00,4.18,0.00,0.00,0.00,2.83,0.00,0.00,337.00,232.00,0.00,0.00,0.00,105.00
2023,1,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,21.00,14.48,0.00,0.00,0.00,6.52,0.00,1.00,1153.00,748.00,0.00,0.00,0.00,405.00
2023,1,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",67.00,21.00,10.97,0.00,0.00,0.00,10.03,0.00,0.00,1192.00,382.00,0.00,0.00,0.00,810.00
2023,1,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",62.00,20.00,14.73,0.00,0.00,0.00,5.27,1.00,0.00,975.00,640.00,0.00,0.00,0.00,335.00
2023,1,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,13.00,4.18,0.00,0.00,0.00,8.82,1.00,0.00,1153.00,508.00,0.00,0.00,0.00,645.00
2023,1,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",62.00,22.00,10.08,0.00,0.00,0.00,11.92,0.00,0.00,996.00,467.00,0.00,0.00,0.00,529.00
2023,1,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",9.00,1.00,0.00,0.00,0.39,0.00,0.61,0.00,0.00,57.00,0.00,0.00,22.00,0.00,35.00
2023,1,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",109.00,17.00,4.82,1.09,3.57,0.00,7.52,4.00,0.00,839.00,188.00,103.00,186.00,0.00,362.00
2023,1,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",28.00,12.00,2.97,0.00,1.58,0.00,7.45,1.00,0.00,417.00,82.00,0.00,62.00,0.00,273.00
2023,1,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",52.00,24.00,2.43,0.70,17.81,0.00,3.07,1.00,0.00,796.00,98.00,14.00,558.00,0.00,126.00
2023,1,MQ,Envoy Air,ALB,"Albany, NY: Albany International",18.00,8.00,2.52,1.00,1.83,0.00,2.66,0.00,0.00,296.00,159.00,17.00,39.00,0.00,81.00
2023,1,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",40.00,12.00,0.76,1.30,7.44,0.00,2.50,3.00,0.00,620.00,13.00,183.00,274.00,0.00,150.00
2023,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",127.00,24.00,4.33,2.56,11.81,0.00,5.30,2.00,1.00,1461.00,235.00,238.00,611.00,0.00,377.00
